,Distance,Elevation Gain,Max Grade,Average Grade,Moving Time
407,9.48,660.0,13.600000381469728,6.956209659576416,3199.0
409,25.4,1003.0,14.800000190734863,3.408911943435669,5822.0
411,27.43,0.0,0.0,-3.7487971782684326,1934.0
413,34.99,343.0,8.699999809265137,-0.0828623548150062,3945.0
414,14.12,1002.0,12.199999809265137,7.092278957366943,5553.0
417,7.62,23.0,3.400000095367432,-0.0026222974993288,872.0
418,12.0,39.0,4.300000190734863,-0.0016667916206642,1275.0
419,18.16,159.0,6.800000190734863,0.0077063231728971,2172.0
420,34.12,208.0,4.099999904632568,-0.0257905684411525,3616.0
421,64.55,349.0,7.199999809265137,-0.011463058181107,7718.0
422,41.13,308.0,6.699999809265137,-0.0257692486047744,4459.0
425,11.2,49.0,3.0,0.1803732514381408,1128.0
426,9.79,67.0,5.900000095367432,0.0,1042.0
427,11.64,34.0,3.5,-0.0824112147092819,1208.0
428,8.69,60.0,4.300000190734863,0.1655457764863968,1000.0
430,7.61,428.0,12.100000381469728,5.624885082244873,1781.0
434,25.57,213.0,9.899999618530272,0.0609884820878505,2727.0
435,24.53,605.0,12.017477989196776,1.6293623447418213,3911.0
436,30.82,852.0,11.705927848815918,2.094768762588501,5197.0
440,83.74,1400.0,10.64828872680664,0.0525437369942665,11782.0
442,22.45,467.0,15.952241897583008,0.4436681866645813,3159.0
443,18.04,204.0,11.904658317565918,0.0886480435729026,2209.0
444,40.0,317.0,7.679615974426269,0.1760034412145614,4790.0
445,17.86,281.0,16.590486526489258,0.243004634976387,2663.0
447,22.87,477.0,14.924450874328612,0.4170028567314148,4210.0
448,11.77,62.0,11.582736015319824,0.0,1369.0
449,17.63,160.0,13.34597873687744,0.2801417112350464,2146.0
450,24.4,177.0,12.35616683959961,0.392630785703659,3070.0
453,8.69,60.0,4.538576602935791,0.1655367761850357,984.0
454,5.54,301.0,12.32390594482422,5.403512954711914,1914.0
455,20.32,84.0,8.091693878173828,0.0,2146.0
456,66.92,531.0,11.009162902832031,0.0035863136872649,7577.0
457,13.42,471.0,14.479673385620115,3.424208641052246,3188.0
459,25.27,961.0,14.704496383666992,2.803468704223633,6030.0
461,45.6,351.0,8.823872566223145,-0.8118483424186707,4724.0
462,7.78,409.0,11.49501895904541,5.181659698486328,2640.0
463,42.33,166.0,4.264286994934082,-0.0132277775555849,4466.0
464,30.41,403.0,8.856034278869629,0.0,3725.0
465,9.39,0.0,0.4692906141281128,-0.5684748291969299,889.0
466,5.83,279.0,10.41622543334961,4.774872779846191,1577.0
468,18.15,886.0,16.56109619140625,4.846373558044434,5364.0
469,18.48,504.0,11.70684051513672,1.5678565502166748,3375.0
472,22.78,572.0,11.320711135864258,1.582876443862915,3970.0
473,19.15,1126.0,15.986557006835938,4.120023250579834,6980.0
474,20.04,687.0,15.414490699768066,2.593843460083008,4773.0
476,11.01,253.0,10.64772605895996,1.0300559997558594,1655.0
477,16.4,39.0,7.692228317260742,0.0,1695.0
479,12.93,260.0,18.621990203857425,0.0,1936.0
480,23.16,355.0,7.9285478591918945,1.112302303314209,3482.0
481,9.73,154.0,9.775189399719238,0.0,1424.0
482,11.77,177.0,16.49457550048828,0.0,1692.0
484,55.02,570.0,10.347347259521484,-0.0283514056354761,7003.0
485,59.08,428.0,5.282808303833008,0.0003385486488696,6821.0
486,34.5,1115.0,14.170342445373535,2.5119574069976807,7967.0
487,8.82,608.0,17.42613983154297,6.816614151000977,3728.0
488,10.01,429.0,13.201009750366213,3.549643516540528,2810.0
489,28.47,114.0,8.831405639648438,0.0,3176.0
490,27.17,684.0,9.346476554870604,1.551708459854126,5496.0
491,19.99,105.0,4.066446781158447,0.0400031618773937,2150.0
492,4.85,25.0,3.999995231628418,0.0,537.0
493,34.34,740.0,17.076183319091797,0.0,6187.0
494,28.47,114.0,8.241454124450684,0.0,2996.0
495,22.15,60.0,4.612547874450684,-0.0641063526272773,2431.0
496,22.83,1043.0,17.143321990966797,4.285284996032715,6934.0
498,15.66,313.0,13.841134071350098,-0.2144571244716644,2130.0
499,16.1,318.0,9.774723052978516,0.5254974365234375,2579.0
500,18.0,585.0,18.93939781188965,0.9555895924568176,3724.0
503,21.18,422.0,13.411365509033203,1.416495442390442,3542.0
505,11.0,253.0,10.336045265197754,1.0300822257995603,1687.0
507,41.6,443.0,9.613037109375,0.3942378759384155,5393.0
509,42.62,281.0,5.065858840942383,-0.067568339407444,4542.0
514,38.1,241.0,9.523809432983398,0.0199478324502706,4345.0
516,33.9,460.0,11.75222396850586,0.8944193124771118,4662.0
518,10.0,62.0,6.113503932952881,0.0500048026442527,1030.0
520,30.35,83.0,11.484101295471191,0.0059309722855687,3246.0
